Row,Unit,Module,Question,Explanation,Problem Name,Step Name,Input,Input Length,Average Input Length
73616,No Unit,No Module,List several questions you have about the study of biology. What concepts do you hope to cover in this course? What are you most excited to learn about?,There are so many interesting questions to ask when studying biology! We look forward to helping you answer some or all of these questions.,inline_intro_to_bio_DIGT_v1,q2_student_questions_A UpdateShortAnswer,I have the most questions about chemicals such as carbon dioxide and other elements of the periodic table. Which are the most reactive? And what type of reactions can you get from experimenting with them?,35,22.9811320754717
25268,No Unit,No Module,List several questions you have about the study of biology. What concepts do you hope to cover in this course? What are you most excited to learn about?,There are so many interesting questions to ask when studying biology! We look forward to helping you answer some or all of these questions.,inline_intro_to_bio_DIGT_v1,q2_student_questions_A UpdateShortAnswer,How can the study of biology connect to ever day life? I hope cover the concept dealing more in the medical field. Im mostly excited to learn more about the difference between biotic and abiotic.,35,22.9811320754717
93864,No Unit,No Module,List several questions you have about the study of biology. What concepts do you hope to cover in this course? What are you most excited to learn about?,There are so many interesting questions to ask when studying biology! We look forward to helping you answer some or all of these questions.,inline_intro_to_bio_DIGT_v1,q2_student_questions_A UpdateShortAnswer,A question that I have about biology is do things get smaller? The concept that I hope to go over in this course is to learn more about how human and animals have similarities.,34,22.9811320754717
13908,No Unit,No Module,List several questions you have about the study of biology. What concepts do you hope to cover in this course? What are you most excited to learn about?,There are so many interesting questions to ask when studying biology! We look forward to helping you answer some or all of these questions.,inline_intro_to_bio_DIGT_v1,q2_student_questions_A UpdateShortAnswer,I hope to learn about the evolution of Biology and how it works. I am excited to learn about everything in my opinion because everything I learn will help me with my future career.,34,22.9811320754717
50485,No Unit,No Module,List several questions you have about the study of biology. What concepts do you hope to cover in this course? What are you most excited to learn about?,There are so many interesting questions to ask when studying biology! We look forward to helping you answer some or all of these questions.,inline_intro_to_bio_DIGT_v1,q2_student_questions_A UpdateShortAnswer,I would like to learn more about abiotic and biotic. I would also like to learn more about the ecosystem. Also about organisms. I would also like to learn about more about matter.,33,22.9811320754717
101330,No Unit,No Module,List several questions you have about the study of biology. What concepts do you hope to cover in this course? What are you most excited to learn about?,There are so many interesting questions to ask when studying biology! We look forward to helping you answer some or all of these questions.,inline_intro_to_bio_DIGT_v1,q2_student_questions_A UpdateShortAnswer,1:Why human body fluids aren't considered biotic. 2:Effects on missing chromosomes. 3:How are illnesses like a cold or the flu abiotic. 4:Different forms of Biology. 5:Biotic bacteria. 6:Importance of cells. 7:Meaning of Homeostasis,33,22.9811320754717
79726,No Unit,No Module,List several questions you have about the study of biology. What concepts do you hope to cover in this course? What are you most excited to learn about?,There are so many interesting questions to ask when studying biology! We look forward to helping you answer some or all of these questions.,inline_intro_to_bio_DIGT_v1,q2_student_questions_A UpdateShortAnswer,i don't have any questions. I'm most excited to learn a little more about cells. i hope that what i learn about cells and biology really sticks with me this time around.,32,22.9811320754717
141905,No Unit,No Module,List several questions you have about the study of biology. What concepts do you hope to cover in this course? What are you most excited to learn about?,There are so many interesting questions to ask when studying biology! We look forward to helping you answer some or all of these questions.,inline_intro_to_bio_DIGT_v1,q2_student_questions_A UpdateShortAnswer,"I am most excited to learn about viruses and bacteria, but this time on a college level.  I do not really have an questions or hopes for this course at the moment.",32,22.9811320754717
102605,No Unit,No Module,List several questions you have about the study of biology. What concepts do you hope to cover in this course? What are you most excited to learn about?,There are so many interesting questions to ask when studying biology! We look forward to helping you answer some or all of these questions.,inline_intro_to_bio_DIGT_v1,q2_student_questions_A UpdateShortAnswer,I want to go in depth about the different types of biotic and abiotic organisms. I'm excited about learning what components make up our life and what they're functions and purpose.,31,22.9811320754717
6781,No Unit,No Module,List several questions you have about the study of biology. What concepts do you hope to cover in this course? What are you most excited to learn about?,There are so many interesting questions to ask when studying biology! We look forward to helping you answer some or all of these questions.,inline_intro_to_bio_DIGT_v1,q2_student_questions_A UpdateShortAnswer,I hope to cover everything in this course. I am most excited to learn about the things that i've forgotten such as the three trimesters women go through when their pregnant.,31,22.9811320754717
78456,No Unit,No Module,List several questions you have about the study of biology. What concepts do you hope to cover in this course? What are you most excited to learn about?,There are so many interesting questions to ask when studying biology! We look forward to helping you answer some or all of these questions.,inline_intro_to_bio_DIGT_v1,q2_student_questions_A UpdateShortAnswer,"I love learning new terms and becoming educated in depth on topics I already have a basic understanding of, so I'm excited to be able to do that in this course.",31,22.9811320754717
