Row,Unit,Module,Question,Explanation,Problem Name,Step Name,Input,Input Length,Average Input Length,Num_Step_per_Problem
40345,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,The mom and dad has heterozygous dominant alleles,8,7.214285714,2
97220,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,the probable genotypes of the parents are probably,8,7.214285714,2
8579,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,These parents can be BB or Bb,7,7.214285714,2
30589,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,The genotypes pf the parents could be,7,7.214285714,2
62616,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,Both parents have normal genotypes.,5,7.214285714,2
74427,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,Probably homozygous dominant or heterozygous.,5,7.214285714,2
48865,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,normal pigments with melanin.,4,7.214285714,2
85684,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,They are possibly homozygous,4,7.214285714,2
64532,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,two homozygous dominant geneotypes,4,7.214285714,2
74535,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,both are homozygous,3,7.214285714,2
33548,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,probably homozygous dominant.,3,7.214285714,2
72880,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,BB and bb,3,7.214285714,2
38835,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,AA or Aa,3,7.214285714,2
67307,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,Probably homozygous dominant.,3,7.214285714,2
23236,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,the relations,2,7.214285714,2
32033,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,Two homozygous,2,7.214285714,2
14302,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,homozygous dominant,2,7.214285714,2
64952,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,both dominant,2,7.214285714,2
54620,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,Heterozygous dominant,2,7.214285714,2
138422,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,homozygous dominant.,2,7.214285714,2
48005,_u870_classical_genetics,_m1_Heredity,"Suppose two adults with normal phenotypes (that is, not albinos) have seven children, all with normal phenotypes. What are the probable genotypes of the parents?","Probably homozygous dominant. It could be heterozygous, but we cannot know, based on the information provided thus far.",genetics_heredity_albino_digt,q1_A UpdateShortAnswer,homozygous dominant,2,7.214285714,2
30850,_u880_molecular_genetics,_m2_gene_expression,"Refer to the codon table above. Find the start codon and write the amino acid sequence of the protein encoded by this mRNA, using single-letter abbreviations.","methionine (M), proline (P), tyrosine (Y), serine (S)",molecular_genes_mutation_lbd,q2_A UpdateShortAnswer,"the amino acid abbreviations would be methionine (M), proline (P), tyrosine (Y), serine (S)",14,6.428571429,5
48628,_u880_molecular_genetics,_m2_gene_expression,"Refer to the codon table above. Find the start codon and write the amino acid sequence of the protein encoded by this mRNA, using single-letter abbreviations.","methionine (M), proline (P), tyrosine (Y), serine (S)",molecular_genes_mutation_lbd,q2_A UpdateShortAnswer,"methionine (M), Proline (P) , tyrosine ( Y)",8,6.428571429,5
39147,_u880_molecular_genetics,_m2_gene_expression,"Refer to the codon table above. Find the start codon and write the amino acid sequence of the protein encoded by this mRNA, using single-letter abbreviations.","methionine (M), proline (P), tyrosine (Y), serine (S)",molecular_genes_mutation_lbd,q2_A UpdateShortAnswer,"methionine (M), proline (P), tyrosine (Y), serine (S)",8,6.428571429,5
50921,_u880_molecular_genetics,_m2_gene_expression,"Refer to the codon table above. Find the start codon and write the amino acid sequence of the protein encoded by this mRNA, using single-letter abbreviations.","methionine (M), proline (P), tyrosine (Y), serine (S)",molecular_genes_mutation_lbd,q2_A UpdateShortAnswer,"Methionine (M), proline (P), tyrosine (Y), serine (S)",8,6.428571429,5
80827,_u880_molecular_genetics,_m2_gene_expression,"Refer to the codon table above. Find the start codon and write the amino acid sequence of the protein encoded by this mRNA, using single-letter abbreviations.","methionine (M), proline (P), tyrosine (Y), serine (S)",molecular_genes_mutation_lbd,q2_A UpdateShortAnswer,"methionine (M), proline (P), tyrosine (Y), serine (S)",8,6.428571429,5
67788,_u880_molecular_genetics,_m2_gene_expression,"Refer to the codon table above. Find the start codon and write the amino acid sequence of the protein encoded by this mRNA, using single-letter abbreviations.","methionine (M), proline (P), tyrosine (Y), serine (S)",molecular_genes_mutation_lbd,q2_A UpdateShortAnswer,Glutamine Cysteine Leucine Isoleucine Alanine Glutamic Acid,7,6.428571429,5
16107,_u880_molecular_genetics,_m2_gene_expression,"Refer to the codon table above. Find the start codon and write the amino acid sequence of the protein encoded by this mRNA, using single-letter abbreviations.","methionine (M), proline (P), tyrosine (Y), serine (S)",molecular_genes_mutation_lbd,q2_A UpdateShortAnswer,"Glu, Cys, Pro, Tyr, Ser, Stop",6,6.428571429,5
