Row,Unit,Module,Question,Explanation,Problem Name,Step Name,Input
13814,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,enzymes catalyze chemical reactions involving the substrate.
42138,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,Enzymes are chemical reacting
49339,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,Enzymes are catalast
39882,_u830_metabolism,_m3_pathways_and_regulation,"What are enzymes, substrate, and product?","Enzymes are proteins that act as catalysts (make it easier for chemical reactions to occur). Substrates are molecules that bind to an enzyme. For any given enzyme, one or more specific substrate molecules will bind to that enzyme. Substrates are then converted to product(s) by the reaction catalyzed by the enzyme.",_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq1_A UpdateShortAnswer,A generator
84218,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,i do not think viruses are alive because they have some of the qualities to be alive but not all of them exactly. A virus doesn't use the energy or do any work itself it has a host cell that does all the wok and uses their energy and all the virus does is attach on like a leech.
48957,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"I would have to say no to viruses being alive because they can grow or evolve with infecting a cell.They use a host cell to reproduce, but I do see why it's hard to determine whether it's living or not. Something that is continually evolving and infecting organisms could easily be confused with being alive."
33979,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"I think viruses are alive because while they do not use energy to grow and reproduce, DNA and a host cell helps them complete those two objectives. By the five characteristics of living at the beginning of this chapter, viruses approach life differently but complete much of the same goals as a living thing."
95413,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"No, Although viruses do have a boundary between themselves and the environment, this boundary is a protein layer for many viruses. For those viruses with a membrane, they lack other features found inside cells. Therefore, they do not qualify as cells. Which means they do not qualify as life."
37313,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"Viruses are not living things. Viruses are complicated assemblies of molecules, including proteins, nucleic acids, lipids, and carbohydrates, but on their own they can do nothing until they enter a living cell. Without cells, viruses would not be able to multiply. Therefore, viruses are not living things."
78468,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"I believe they can b classified as alive simply because of their ability to evolve and ""grow"" through the use of DNA. Although due to the fact that they don't fall under all categories of life, they are most likely not seriously considered ""living""."
22300,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"No, viruses are not alive. I do not think viruses are life due to the fact that viruses are not made out of cells, they do not grow, and they can not make their own energy. Although viruses do reproduce, they are not alive."
63105,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,I don't think viruses are alive because they don't meet all of the characteristics of life. They don't consist of cell nor are they considered one and they don't use food/ raw materials to grow and reproduce.
27498,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,I don't believe that viruses are alive because living things have cells and viruses do not. Living things reproduce and viruses don't have the tools to replicate their DNA. Viruses should not be included with living things.
71462,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"I believe viruses are alive because of their actions once they manifest. They take over a particular area, and mutate RAPIDLY. That's why there's always a new flu shot every year. I believe viruses are extremely powerful."
64808,_u800_Bio_Intro,_m1_intro-to-biology,Are viruses alive? Explain why you think viruses are alive or not.,"Viruses lack some of the characteristics of life. For example, they do not directly use raw materials to replicate, and they don’t grow at all. They also are not composed of cells. Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive.",inline_bio_intro_virus_abiotic_DIGT,q1_are_viruses_alive_A UpdateShortAnswer,"They are alive, but they are also not. Viruses may have certain qualifications of a cell to be considered living, but do not perform the functions a regular cell. Both of which serve a different purpose."
